Entity,Code,Year,Fossil Fuels (% sub energy)
Croatia,HRV,1993,84.743
Croatia,HRV,1994,81.983
Croatia,HRV,1995,81.801
Croatia,HRV,1996,76.442
Croatia,HRV,1997,82.381
Croatia,HRV,1998,82.854
Croatia,HRV,1999,79.799
Croatia,HRV,2000,81.206
Croatia,HRV,2001,80.23
Croatia,HRV,2002,84.05
Croatia,HRV,2003,85.887
Croatia,HRV,2004,81.08
Croatia,HRV,2005,82.425
Croatia,HRV,2006,83.364
Croatia,HRV,2007,88.27
Croatia,HRV,2008,85.531
Croatia,HRV,2009,81.245
Croatia,HRV,2010,77.276
Croatia,HRV,2011,85.305
Croatia,HRV,2012,83.984
Croatia,HRV,2013,74.478
Croatia,HRV,2014,72.819
Croatia,HRV,2015,78.498
Croatia,HRV,2016,77.408
Croatia,HRV,2017,80.938
Croatia,HRV,2018,74.409
Croatia,HRV,2019,77.238
Croatia,HRV,2020,75.988
Cyprus,CYP,1965,100
Cyprus,CYP,1966,100
Cyprus,CYP,1967,100
Cyprus,CYP,1968,100
Cyprus,CYP,1969,100
Cyprus,CYP,1970,100
Cyprus,CYP,1971,100
Cyprus,CYP,1972,100
Cyprus,CYP,1973,100
Cyprus,CYP,1974,100
Cyprus,CYP,1975,100
Cyprus,CYP,1976,100
Cyprus,CYP,1977,100
Cyprus,CYP,1978,100
Cyprus,CYP,1979,100
Cyprus,CYP,1980,100
Cyprus,CYP,1981,100
Cyprus,CYP,1982,100
Cyprus,CYP,1983,100
Cyprus,CYP,1984,100
Cyprus,CYP,1985,100
Cyprus,CYP,1986,100
Cyprus,CYP,1987,100
Cyprus,CYP,1988,100
Cyprus,CYP,1989,100
Cyprus,CYP,1990,100
Cyprus,CYP,1991,100
Cyprus,CYP,1992,100
Cyprus,CYP,1993,100
Cyprus,CYP,1994,100
Cyprus,CYP,1995,100
Cyprus,CYP,1996,100
Cyprus,CYP,1997,100
Cyprus,CYP,1998,100
Cyprus,CYP,1999,100
Cyprus,CYP,2000,100
Cyprus,CYP,2001,100
Cyprus,CYP,2002,100
Cyprus,CYP,2003,100
Cyprus,CYP,2004,99.993
Cyprus,CYP,2005,99.993
Cyprus,CYP,2006,99.988
Cyprus,CYP,2007,99.944
Cyprus,CYP,2008,99.428
Cyprus,CYP,2009,99.266
Cyprus,CYP,2010,98.957
Cyprus,CYP,2011,98.081
Cyprus,CYP,2012,97.315
Cyprus,CYP,2013,96.412
Cyprus,CYP,2014,96.731
Cyprus,CYP,2015,96.135
Cyprus,CYP,2016,96.3
Cyprus,CYP,2017,96.345
Cyprus,CYP,2018,96.116
Cyprus,CYP,2019,95.678
Cyprus,CYP,2020,93.479
Czechia,CZE,1965,98.676
Czechia,CZE,1966,98.762
Czechia,CZE,1967,98.866
Czechia,CZE,1968,99.159
Czechia,CZE,1969,99.342
Czechia,CZE,1970,99.098
Czechia,CZE,1971,99.394
Czechia,CZE,1972,99.369
Czechia,CZE,1973,99.464
Czechia,CZE,1974,99.107
Czechia,CZE,1975,99.144
Czechia,CZE,1976,99.337
Czechia,CZE,1977,99.126
Czechia,CZE,1978,99.198
Czechia,CZE,1979,99.006
Czechia,CZE,1980,98.926
Czechia,CZE,1981,99.07
Czechia,CZE,1982,99.238
Czechia,CZE,1983,99.155
Czechia,CZE,1984,98.881
Czechia,CZE,1985,98.209
Czechia,CZE,1986,96.505
Czechia,CZE,1987,94.392
Czechia,CZE,1988,94.099
Czechia,CZE,1989,93.849
Czechia,CZE,1990,93.004
Czechia,CZE,1991,92.606
Czechia,CZE,1992,92.128
Czechia,CZE,1993,91.73
Czechia,CZE,1994,91.18
Czechia,CZE,1995,91.578
Czechia,CZE,1996,91.582
Czechia,CZE,1997,91.442
Czechia,CZE,1998,90.895
Czechia,CZE,1999,90.13
Czechia,CZE,2000,90.539
Czechia,CZE,2001,90.013
Czechia,CZE,2002,87.565
Czechia,CZE,2003,85.114
Czechia,CZE,2004,85.019
Czechia,CZE,2005,85.547
Czechia,CZE,2006,84.968
Czechia,CZE,2007,84.889
Czechia,CZE,2008,84.101
Czechia,CZE,2009,82.462
Czechia,CZE,2010,82.154
Czechia,CZE,2011,80.767
Czechia,CZE,2012,79.325
Czechia,CZE,2013,78.159
Czechia,CZE,2014,78.042
Czechia,CZE,2015,79.545
Czechia,CZE,2016,80.885
Czechia,CZE,2017,79.424
Czechia,CZE,2018,78.779
Czechia,CZE,2019,78.025
Czechia,CZE,2020,75.761
Denmark,DNK,1965,99.958
Denmark,DNK,1966,99.962
Denmark,DNK,1967,99.963
Denmark,DNK,1968,99.971
Denmark,DNK,1969,99.973
Denmark,DNK,1970,99.973
Denmark,DNK,1971,99.971
Denmark,DNK,1972,99.972
Denmark,DNK,1973,99.972
Denmark,DNK,1974,99.969
Denmark,DNK,1975,99.972
Denmark,DNK,1976,99.977
Denmark,DNK,1977,99.969
Denmark,DNK,1978,99.965
Denmark,DNK,1979,99.959
Denmark,DNK,1980,99.947
Denmark,DNK,1981,99.939
Denmark,DNK,1982,99.932
Denmark,DNK,1983,99.863
Denmark,DNK,1984,99.861
Denmark,DNK,1985,99.851
Denmark,DNK,1986,99.744
Denmark,DNK,1987,99.658
Denmark,DNK,1988,99.471
Denmark,DNK,1989,99.18
Denmark,DNK,1990,98.832
Denmark,DNK,1991,98.662
Denmark,DNK,1992,98.132
Denmark,DNK,1993,97.846
Denmark,DNK,1994,98.045
Denmark,DNK,1995,97.881
Denmark,DNK,1996,98.004
Denmark,DNK,1997,96.897
Denmark,DNK,1998,95.685
Denmark,DNK,1999,95.034
Denmark,DNK,2000,93.419
Denmark,DNK,2001,93.157
Denmark,DNK,2002,92.08
Denmark,DNK,2003,91.306
Denmark,DNK,2004,89.219
Denmark,DNK,2005,88.553
Denmark,DNK,2006,90.304
Denmark,DNK,2007,88.604
Denmark,DNK,2008,88.465
Denmark,DNK,2009,87.826
Denmark,DNK,2010,85.686
Denmark,DNK,2011,82.268
Denmark,DNK,2012,79.596
Denmark,DNK,2013,79.18
Denmark,DNK,2014,75.962
Denmark,DNK,2015,73.977
Denmark,DNK,2016,74.978
Denmark,DNK,2017,70.699
Denmark,DNK,2018,71.83
Denmark,DNK,2019,67.861
Denmark,DNK,2020,64.13
Eastern Africa,,1965,83.632
Eastern Africa,,1966,82.325
Eastern Africa,,1967,83.207
Eastern Africa,,1968,83.445
Eastern Africa,,1969,82.61
Eastern Africa,,1970,77.948
Eastern Africa,,1971,83.626
Eastern Africa,,1972,80.945
Eastern Africa,,1973,81.339
Eastern Africa,,1974,77.221
Eastern Africa,,1975,75.159
Eastern Africa,,1976,74.464
Eastern Africa,,1977,71.311
Eastern Africa,,1978,71.849
Eastern Africa,,1979,70.424
Eastern Africa,,1980,72.971
Eastern Africa,,1981,71.393
Eastern Africa,,1982,69.903
Eastern Africa,,1983,70.401
Eastern Africa,,1984,70.975
Eastern Africa,,1985,70.751
Eastern Africa,,1986,72.842
Eastern Africa,,1987,76.312
Eastern Africa,,1988,75.336
Eastern Africa,,1989,76.424
Eastern Africa,,1990,75.173
Eastern Africa,,1991,73.459
Eastern Africa,,1992,75.516
Eastern Africa,,1993,76.014
Eastern Africa,,1994,76.134
Eastern Africa,,1995,76.2
Eastern Africa,,1996,76.291
Eastern Africa,,1997,76.037
Eastern Africa,,1998,71.28
Eastern Africa,,1999,70.436
Eastern Africa,,2000,69.018
Eastern Africa,,2001,67.672
Eastern Africa,,2002,66.132
Eastern Africa,,2003,65.245
Eastern Africa,,2004,67.357
Eastern Africa,,2005,67.637
Eastern Africa,,2006,67.142
Eastern Africa,,2007,66.34
Eastern Africa,,2008,66.607
Eastern Africa,,2009,66.811
Eastern Africa,,2010,65.766
Eastern Africa,,2011,66.605
Eastern Africa,,2012,65.609
Eastern Africa,,2013,66.636
Eastern Africa,,2014,67.063
Eastern Africa,,2015,68.09
Eastern Africa,,2016,69.058
Eastern Africa,,2017,69.792
Eastern Africa,,2018,69.446
Eastern Africa,,2019,69.596
Eastern Africa,,2020,65.379
Ecuador,ECU,1965,91.969
Ecuador,ECU,1966,91.263
Ecuador,ECU,1967,91.103
Ecuador,ECU,1968,92.134
Ecuador,ECU,1969,91.782
Ecuador,ECU,1970,92.347
Ecuador,ECU,1971,92.433
Ecuador,ECU,1972,92.677
Ecuador,ECU,1973,93.315
Ecuador,ECU,1974,93.417
Ecuador,ECU,1975,91.828
Ecuador,ECU,1976,92.854
Ecuador,ECU,1977,94.463
Ecuador,ECU,1978,92.486
Ecuador,ECU,1979,93.537
Ecuador,ECU,1980,93.735
Ecuador,ECU,1981,94.958
Ecuador,ECU,1982,94.727
Ecuador,ECU,1983,89.614
Ecuador,ECU,1984,82.388
Ecuador,ECU,1985,84.915
Ecuador,ECU,1986,82.363
Ecuador,ECU,1987,80.484
Ecuador,ECU,1988,82.175
Ecuador,ECU,1989,82.257
Ecuador,ECU,1990,82.704
Ecuador,ECU,1991,84.072
Ecuador,ECU,1992,84.315
Ecuador,ECU,1993,82.301
Ecuador,ECU,1994,81.605
Ecuador,ECU,1995,84.732
Ecuador,ECU,1996,83.497
Ecuador,ECU,1997,84.753
Ecuador,ECU,1998,84.898
Ecuador,ECU,1999,81.699
Ecuador,ECU,2000,79.423
Ecuador,ECU,2001,81.274
Ecuador,ECU,2002,79.922
Ecuador,ECU,2003,81.274
Ecuador,ECU,2004,82.196
Ecuador,ECU,2005,84.27
Ecuador,ECU,2006,84.606
Ecuador,ECU,2007,81.45
Ecuador,ECU,2008,78.455
Ecuador,ECU,2009,82.051
Ecuador,ECU,2010,84.903
Ecuador,ECU,2011,81.783
Ecuador,ECU,2012,81.162
Ecuador,ECU,2013,83.532
Ecuador,ECU,2014,83.639
Ecuador,ECU,2015,81.346
Ecuador,ECU,2016,77.499
Ecuador,ECU,2017,72.863
Ecuador,ECU,2018,73.749
Ecuador,ECU,2019,69.494
Ecuador,ECU,2020,64.682
Egypt,EGY,1965,94.733
Egypt,EGY,1966,94.726
Egypt,EGY,1967,93.357
Egypt,EGY,1968,90.59
Egypt,EGY,1969,84.744
Egypt,EGY,1970,85.622
Egypt,EGY,1971,84.939
Egypt,EGY,1972,86.128
Egypt,EGY,1973,85.341
Egypt,EGY,1974,84.685
Egypt,EGY,1975,84.669
Egypt,EGY,1976,84.896
Egypt,EGY,1977,84.275
Egypt,EGY,1978,83.637
Egypt,EGY,1979,85.524
Egypt,EGY,1980,87.028
Egypt,EGY,1981,88.143
Egypt,EGY,1982,89.09
Egypt,EGY,1983,90.567
Egypt,EGY,1984,91.518
Egypt,EGY,1985,92.234
Egypt,EGY,1986,92.554
Egypt,EGY,1987,92.982
Egypt,EGY,1988,93.193
Egypt,EGY,1989,93.061
Egypt,EGY,1990,92.903
Egypt,EGY,1991,93.021
Egypt,EGY,1992,93.035
Egypt,EGY,1993,92.832
Egypt,EGY,1994,92.755
Egypt,EGY,1995,92.866
Egypt,EGY,1996,93.053
Egypt,EGY,1997,93.165
Egypt,EGY,1998,93.25
Egypt,EGY,1999,93.008
Egypt,EGY,2000,93.002
Egypt,EGY,2001,93.182
Egypt,EGY,2002,93.569
Egypt,EGY,2003,94.408
Egypt,EGY,2004,94.463
Egypt,EGY,2005,94.936
Egypt,EGY,2006,95.094
Egypt,EGY,2007,94.893
Egypt,EGY,2008,94.821
Egypt,EGY,2009,95.467
Egypt,EGY,2010,95.834
Egypt,EGY,2011,95.84
Egypt,EGY,2012,96.027
Egypt,EGY,2013,96.034
Egypt,EGY,2014,96.073
Egypt,EGY,2015,95.956
Egypt,EGY,2016,96.122
Egypt,EGY,2017,96.328
Egypt,EGY,2018,96.203
Egypt,EGY,2019,95.457
Egypt,EGY,2020,94.442
Estonia,EST,1985,100
Estonia,EST,1986,100
Estonia,EST,1987,100
Estonia,EST,1988,100
Estonia,EST,1989,100
Estonia,EST,1990,100
Estonia,EST,1991,100
Estonia,EST,1992,100
Estonia,EST,1993,100
Estonia,EST,1994,100
Estonia,EST,1995,99.971
Estonia,EST,1996,99.977
Estonia,EST,1997,99.963
Estonia,EST,1998,99.942
Estonia,EST,1999,99.916
Estonia,EST,2000,99.907
Estonia,EST,2001,99.912
Estonia,EST,2002,99.831
Estonia,EST,2003,99.798
Estonia,EST,2004,99.74
Estonia,EST,2005,99.53
Estonia,EST,2006,99.441
Estonia,EST,2007,99.431
Estonia,EST,2008,99.156
Estonia,EST,2009,97.59
Estonia,EST,2010,96.002
Estonia,EST,2011,95.695
Estonia,EST,2012,94.761
Estonia,EST,2013,95.828
Estonia,EST,2014,95.166
Estonia,EST,2015,94.404
Estonia,EST,2016,94.506
Estonia,EST,2017,92.149
Estonia,EST,2018,93.841
Estonia,EST,2019,90.785
Estonia,EST,2020,88.302
Europe,,1965,92.697
Europe,,1966,92.265
Europe,,1967,92.394
Europe,,1968,92.548
Europe,,1969,93.007
Europe,,1970,93.082
Europe,,1971,93.096
Europe,,1972,92.913
Europe,,1973,93.102
Europe,,1974,92.333
Europe,,1975,91.66
Europe,,1976,92.277
Europe,,1977,90.871
Europe,,1978,90.929
Europe,,1979,90.648
Europe,,1980,90.122
Europe,,1981,88.593
Europe,,1982,87.973
Europe,,1983,86.968
Europe,,1984,85.64
Europe,,1985,85.819
Europe,,1986,85.725
Europe,,1987,85.178
Europe,,1988,84.033
Europe,,1989,84.344
Europe,,1990,84.261
Europe,,1991,83.671
Europe,,1992,82.828
Europe,,1993,81.814
Europe,,1994,81.42
Europe,,1995,81.365
Europe,,1996,81.348
Europe,,1997,80.85
Europe,,1998,80.715
Europe,,1999,80.411
Europe,,2000,80.161
Europe,,2001,80.106
Europe,,2002,80.36
Europe,,2003,80.917
Europe,,2004,80.383
Europe,,2005,80.424
Europe,,2006,80.507
Europe,,2007,80.533
Europe,,2008,79.821
Europe,,2009,78.848
Europe,,2010,78.236
Europe,,2011,78.059
Europe,,2012,76.965
Europe,,2013,76.022
Europe,,2014,74.841
Europe,,2015,74.696
Europe,,2016,75.138
Europe,,2017,75.394
Europe,,2018,74.413
Europe,,2019,73.49
Europe,,2020,71.227
European Union (27),,1965,93.506
European Union (27),,1966,93.125
European Union (27),,1967,93.549
European Union (27),,1968,93.827
European Union (27),,1969,94.298
European Union (27),,1970,94.259
European Union (27),,1971,94.356
European Union (27),,1972,94.16
European Union (27),,1973,94.379
European Union (27),,1974,93.805
European Union (27),,1975,93.1
European Union (27),,1976,93.886
European Union (27),,1977,92.187
European Union (27),,1978,92.234
European Union (27),,1979,91.983
European Union (27),,1980,91.541
European Union (27),,1981,89.93
European Union (27),,1982,89.344
European Union (27),,1983,88.282
European Union (27),,1984,86.7
European Union (27),,1985,85.518
European Union (27),,1986,85.054
European Union (27),,1987,84.496
European Union (27),,1988,83.558
European Union (27),,1989,83.989
European Union (27),,1990,83.508
European Union (27),,1991,82.873
European Union (27),,1992,82.298
European Union (27),,1993,81.611
European Union (27),,1994,81.389
European Union (27),,1995,81.45
European Union (27),,1996,81.376
European Union (27),,1997,80.933
European Union (27),,1998,80.942
European Union (27),,1999,80.588
European Union (27),,2000,80.156
European Union (27),,2001,79.826
European Union (27),,2002,80.289
European Union (27),,2003,80.641
European Union (27),,2004,80.063
European Union (27),,2005,80.272
European Union (27),,2006,80.118
European Union (27),,2007,80.069
European Union (27),,2008,79.157
European Union (27),,2009,78.322
European Union (27),,2010,77.519
European Union (27),,2011,77.283
European Union (27),,2012,76.186
European Union (27),,2013,75.143
European Union (27),,2014,73.752
European Union (27),,2015,74.307
European Union (27),,2016,74.795
European Union (27),,2017,75.246
European Union (27),,2018,74.282
European Union (27),,2019,73.388
European Union (27),,2020,71.087
Finland,FIN,1965,77.154
Finland,FIN,1966,77.734
Finland,FIN,1967,76.277
Finland,FIN,1968,80.334
Finland,FIN,1969,85.129
Finland,FIN,1970,85.302
Finland,FIN,1971,83.934
Finland,FIN,1972,85.203
Finland,FIN,1973,86.324
Finland,FIN,1974,82.843
Finland,FIN,1975,83.778
Finland,FIN,1976,88.154
Finland,FIN,1977,82.448
Finland,FIN,1978,85.153
Finland,FIN,1979,81.483
Finland,FIN,1980,81.803
Finland,FIN,1981,70.3
Finland,FIN,1982,68.286
Finland,FIN,1983,66.417
Finland,FIN,1984,66.954
Finland,FIN,1985,69.251
Finland,FIN,1986,69.531
Finland,FIN,1987,69.23
Finland,FIN,1988,69.521
Finland,FIN,1989,70.396
Finland,FIN,1990,69.307
Finland,FIN,1991,67.864
Finland,FIN,1992,66.341
Finland,FIN,1993,66.581
Finland,FIN,1994,69.568
Finland,FIN,1995,67.107
Finland,FIN,1996,69.649
Finland,FIN,1997,67.078
Finland,FIN,1998,63.89
Finland,FIN,1999,64.875
Finland,FIN,2000,63.716
Finland,FIN,2001,65.936
Finland,FIN,2002,67.992
Finland,FIN,2003,70.553
Finland,FIN,2004,65.874
Finland,FIN,2005,63.982
Finland,FIN,2006,67.566
Finland,FIN,2007,65.916
Finland,FIN,2008,62.303
Finland,FIN,2009,63.768
Finland,FIN,2010,65.599
Finland,FIN,2011,62.955
Finland,FIN,2012,58.861
Finland,FIN,2013,61.025
Finland,FIN,2014,58.46
Finland,FIN,2015,55.304
Finland,FIN,2016,57.439
Finland,FIN,2017,55.703
Finland,FIN,2018,56.171
Finland,FIN,2019,54.275
Finland,FIN,2020,50.806
France,FRA,1965,89.8
France,FRA,1966,88.738
France,FRA,1967,90.59
France,FRA,1968,89.899
France,FRA,1969,90.302
France,FRA,1970,90.117
France,FRA,1971,91.126
France,FRA,1972,90.953
France,FRA,1973,91.792
France,FRA,1974,90.522
France,FRA,1975,88.925
France,FRA,1976,91.446
France,FRA,1977,87.679
France,FRA,1978,87.648
France,FRA,1979,87.089
France,FRA,1980,83.961
France,FRA,1981,78.046
France,FRA,1982,76.942
France,FRA,1983,73.229
France,FRA,1984,68.874
France,FRA,1985,66.403
France,FRA,1986,63.715
France,FRA,1987,62.168
France,FRA,1988,60.876
France,FRA,1989,61.607
France,FRA,1990,60.916
France,FRA,1991,61.125
France,FRA,1992,59.591
France,FRA,1993,57.055
France,FRA,1994,55.865
France,FRA,1995,55.73
France,FRA,1996,56.071
France,FRA,1997,55.807
France,FRA,1998,57.691
France,FRA,1999,56.85
France,FRA,2000,56.028
France,FRA,2001,55.556
France,FRA,2002,55.204
France,FRA,2003,55.683
France,FRA,2004,55.615
France,FRA,2005,55.938
France,FRA,2006,55.394
France,FRA,2007,55.208
France,FRA,2008,54.613
France,FRA,2009,55.257
France,FRA,2010,54.419
France,FRA,2011,52.864
France,FRA,2012,52.779
France,FRA,2013,52.293
France,FRA,2014,49.667
France,FRA,2015,50.375
France,FRA,2016,52.322
France,FRA,2017,53.256
France,FRA,2018,51.149
France,FRA,2019,51.527
France,FRA,2020,49.809
Germany,DEU,1965,98.471
Germany,DEU,1966,98.337
Germany,DEU,1967,98.326
Germany,DEU,1968,98.363
Germany,DEU,1969,98.484
Germany,DEU,1970,98.079
Germany,DEU,1971,98.423
Germany,DEU,1972,98.249
Germany,DEU,1973,98.02
Germany,DEU,1974,97.645
Germany,DEU,1975,96.873
Germany,DEU,1976,96.908
Germany,DEU,1977,95.829
Germany,DEU,1978,95.742
Germany,DEU,1979,95.436
Germany,DEU,1980,94.97
Germany,DEU,1981,94.087
Germany,DEU,1982,93.258
Germany,DEU,1983,93.189
Germany,DEU,1984,91.684
Germany,DEU,1985,89.762
Germany,DEU,1986,90.137
Germany,DEU,1987,89.384
Germany,DEU,1988,88.445
Germany,DEU,1989,88.115
Germany,DEU,1990,88.613
Germany,DEU,1991,88.774
Germany,DEU,1992,87.536
Germany,DEU,1993,87.8
Germany,DEU,1994,87.714
Germany,DEU,1995,87.424
Germany,DEU,1996,87.455
Germany,DEU,1997,86.595
Germany,DEU,1998,86.913
Germany,DEU,1999,85.911
Germany,DEU,2000,85.343
Germany,DEU,2001,85.558
Germany,DEU,2002,85.396
Germany,DEU,2003,85.403
Germany,DEU,2004,84.526
Germany,DEU,2005,84.075
Germany,DEU,2006,83.364
Germany,DEU,2007,83.307
Germany,DEU,2008,82.79
Germany,DEU,2009,82.615
Germany,DEU,2010,82.34
Germany,DEU,2011,82.707
Germany,DEU,2012,82.212
Germany,DEU,2013,82.44
Germany,DEU,2014,81.032
Germany,DEU,2015,80.102
Germany,DEU,2016,80.949
Germany,DEU,2017,80.07
Germany,DEU,2018,79.093
Germany,DEU,2019,77.395
Germany,DEU,2020,75.704
Greece,GRC,1965,97.184
Greece,GRC,1966,94.434
Greece,GRC,1967,95.151
Greece,GRC,1968,96.157
Greece,GRC,1969,94.53
Greece,GRC,1970,93.682
Greece,GRC,1971,94.668
Greece,GRC,1972,95.204
Greece,GRC,1973,96.541
Greece,GRC,1974,96.264
Greece,GRC,1975,97.172
Greece,GRC,1976,97.614
Greece,GRC,1977,97.646
Greece,GRC,1978,96.401
Greece,GRC,1979,95.106
Greece,GRC,1980,95.283
Greece,GRC,1981,95.169
Greece,GRC,1982,95.018
Greece,GRC,1983,96.748
Greece,GRC,1984,96.189
Greece,GRC,1985,96.465
Greece,GRC,1986,95.93
Greece,GRC,1987,96.802
Greece,GRC,1988,97.423
Greece,GRC,1989,98.092
Greece,GRC,1990,98.286
Greece,GRC,1991,97.039
Greece,GRC,1992,97.926
Greece,GRC,1993,97.843
Greece,GRC,1994,97.6
Greece,GRC,1995,96.869
Greece,GRC,1996,96.242
Greece,GRC,1997,96.734
Greece,GRC,1998,97.027
Greece,GRC,1999,96.267
Greece,GRC,2000,96.908
Greece,GRC,2001,97.845
Greece,GRC,2002,97.389
Greece,GRC,2003,95.959
Greece,GRC,2004,95.967
Greece,GRC,2005,95.675
Greece,GRC,2006,94.865
Greece,GRC,2007,96.853
Greece,GRC,2008,96.069
Greece,GRC,2009,94.285
Greece,GRC,2010,92.244
Greece,GRC,2011,93.884
Greece,GRC,2012,91.951
Greece,GRC,2013,88.077
Greece,GRC,2014,89.181
Greece,GRC,2015,87.109
Greece,GRC,2016,86.87
Greece,GRC,2017,88.41
Greece,GRC,2018,86.614
Greece,GRC,2019,87.311
Greece,GRC,2020,83.162
Hong Kong,HKG,1965,100
Hong Kong,HKG,1966,100
Hong Kong,HKG,1967,100
Hong Kong,HKG,1968,100
Hong Kong,HKG,1969,100
Hong Kong,HKG,1970,100
Hong Kong,HKG,1971,100
Hong Kong,HKG,1972,100
Hong Kong,HKG,1973,100
Hong Kong,HKG,1974,100
Hong Kong,HKG,1975,100
Hong Kong,HKG,1976,100
Hong Kong,HKG,1977,100
Hong Kong,HKG,1978,100
Hong Kong,HKG,1979,100
Hong Kong,HKG,1980,100
Hong Kong,HKG,1981,100
Hong Kong,HKG,1982,100
Hong Kong,HKG,1983,100
Hong Kong,HKG,1984,100
Hong Kong,HKG,1985,100
Hong Kong,HKG,1986,100
Hong Kong,HKG,1987,100
Hong Kong,HKG,1988,100
Hong Kong,HKG,1989,100
Hong Kong,HKG,1990,100
Hong Kong,HKG,1991,100
Hong Kong,HKG,1992,100
Hong Kong,HKG,1993,100
Hong Kong,HKG,1994,100
Hong Kong,HKG,1995,100
Hong Kong,HKG,1996,100
Hong Kong,HKG,1997,100
Hong Kong,HKG,1998,100
Hong Kong,HKG,1999,100
Hong Kong,HKG,2000,100
Hong Kong,HKG,2001,100
Hong Kong,HKG,2002,100
Hong Kong,HKG,2003,100
Hong Kong,HKG,2004,100
Hong Kong,HKG,2005,100
Hong Kong,HKG,2006,99.999
Hong Kong,HKG,2007,99.999
Hong Kong,HKG,2008,99.999
Hong Kong,HKG,2009,99.999
Hong Kong,HKG,2010,99.954
Hong Kong,HKG,2011,99.872
Hong Kong,HKG,2012,99.948
Hong Kong,HKG,2013,99.921
Hong Kong,HKG,2014,99.937
Hong Kong,HKG,2015,99.935
Hong Kong,HKG,2016,99.937
Hong Kong,HKG,2017,99.932
Hong Kong,HKG,2018,99.937
Hong Kong,HKG,2019,99.928
Hong Kong,HKG,2020,99.861
Hungary,HUN,1965,99.887
Hungary,HUN,1966,99.852
Hungary,HUN,1967,99.873
Hungary,HUN,1968,99.867
Hungary,HUN,1969,99.867
Hungary,HUN,1970,99.886
Hungary,HUN,1971,99.879
Hungary,HUN,1972,99.866
Hungary,HUN,1973,99.886
Hungary,HUN,1974,99.912
Hungary,HUN,1975,99.832
Hungary,HUN,1976,99.841
Hungary,HUN,1977,99.863
Hungary,HUN,1978,99.882
Hungary,HUN,1979,99.874
Hungary,HUN,1980,99.903
Hungary,HUN,1981,99.854
Hungary,HUN,1982,99.862
Hungary,HUN,1983,97.677
Hungary,HUN,1984,96.603
Hungary,HUN,1985,94.465
Hungary,HUN,1986,93.647
Hungary,HUN,1987,91.044
Hungary,HUN,1988,88.806
Hungary,HUN,1989,88.14
Hungary,HUN,1990,87.998
Hungary,HUN,1991,87.128
Hungary,HUN,1992,86.365
Hungary,HUN,1993,86.127
Hungary,HUN,1994,85.991
Hungary,HUN,1995,86.159
Hungary,HUN,1996,86.233
Hungary,HUN,1997,86.086
Hungary,HUN,1998,86.364
Hungary,HUN,1999,86.155
Hungary,HUN,2000,85.656
Hungary,HUN,2001,86.126
Hungary,HUN,2002,86.252
Hungary,HUN,2003,89.099
Hungary,HUN,2004,87.914
Hungary,HUN,2005,86.236
Hungary,HUN,2006,86.753
Hungary,HUN,2007,85.149
Hungary,HUN,2008,83.931
Hungary,HUN,2009,81.496
Hungary,HUN,2010,81.488
Hungary,HUN,2011,81.468
Hungary,HUN,2012,80.216
Hungary,HUN,2013,79.669
Hungary,HUN,2014,78.802
Hungary,HUN,2015,79.792
Hungary,HUN,2016,80.034
Hungary,HUN,2017,80.938
Hungary,HUN,2018,81.132
Hungary,HUN,2019,80.057
Hungary,HUN,2020,79.171
Iceland,ISL,1965,76.169
Iceland,ISL,1966,77.895
Iceland,ISL,1967,76.215
Iceland,ISL,1968,76.763
Iceland,ISL,1969,70.684
Iceland,ISL,1970,59.814
Iceland,ISL,1971,59.797
Iceland,ISL,1972,58.903
Iceland,ISL,1973,56.465
Iceland,ISL,1974,54.106
Iceland,ISL,1975,52.989
Iceland,ISL,1976,51.535
Iceland,ISL,1977,50.948
Iceland,ISL,1978,51.406
Iceland,ISL,1979,49.067
Iceland,ISL,1980,45.577
Iceland,ISL,1981,44.73
Iceland,ISL,1982,39.977
Iceland,ISL,1983,38.68
Iceland,ISL,1984,39.393
Iceland,ISL,1985,39.976
Iceland,ISL,1986,39.285
Iceland,ISL,1987,39.801
Iceland,ISL,1988,39.319
Iceland,ISL,1989,40.603
Iceland,ISL,1990,41.109
Iceland,ISL,1991,39.885
Iceland,ISL,1992,40.448
Iceland,ISL,1993,40.385
Iceland,ISL,1994,40.389
Iceland,ISL,1995,39.84
Iceland,ISL,1996,41.624
Iceland,ISL,1997,39.155
Iceland,ISL,1998,36.741
Iceland,ISL,1999,33.872
Iceland,ISL,2000,33.419
Iceland,ISL,2001,31.539
Iceland,ISL,2002,31.43
Iceland,ISL,2003,31.51
Iceland,ISL,2004,32.307
Iceland,ISL,2005,32.543
Iceland,ISL,2006,30.161
Iceland,ISL,2007,26.672
Iceland,ISL,2008,19.666
Iceland,ISL,2009,18.254
Iceland,ISL,2010,17.666
Iceland,ISL,2011,17.452
Iceland,ISL,2012,17.162
Iceland,ISL,2013,17.588
Iceland,ISL,2014,17.905
Iceland,ISL,2015,18.744
Iceland,ISL,2016,20.663
Iceland,ISL,2017,21.781
Iceland,ISL,2018,22.591
Iceland,ISL,2019,20.382
Iceland,ISL,2020,16.961
India,IND,1965,91.357
India,IND,1966,91.242
India,IND,1967,90.493
India,IND,1968,89.733
India,IND,1969,89.457
India,IND,1970,88.37
India,IND,1971,87.894
India,IND,1972,88.846
India,IND,1973,88.043
India,IND,1974,89.172
India,IND,1975,87.962
India,IND,1976,87.879
India,IND,1977,87.766
India,IND,1978,85.386
